Z_SCORE_AMOUNT_ANOMALY,GEO_VELOCITY_IMPOSSIBLE_TRAVEL,POISSON_VELOCITY_ANOMALY,CIRCULAR_TIME_ANOMALY,DAILY_VOLUME_SPIKE,TRANSFER_PURPOSE_ANOMALY,GRAPH_DROPPER_NETWORK,GRAPH_CYCLE_DETECTED,SHARED_ATTRIBUTE_ANOMALY,GRAPH_PAGERANK_ANOMALY,GRAPH_FAN_OUT_SMURFING,is_fraud
0.0,0.13074534939592614,1.0,0.7536684202926154,24.63,0.0,3.0,0.0,1.0,0.6794069200882407,2.0,0
0.0,0.1841797287823025,1.0,0.16241920925733205,315.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.033481152433417316,1.0,0.0,88.16,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,3.425057678477285,1.0,0.0,385.66,25.0,2.0,0.0,1.0,0.40047190611261857,1.0,0
0.0,3.526809037496277,1.0,1.8822559225999165,166.79,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.8598597563088417,1.0,1.4455957312236671,248.68,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7836009543425608,0.20648833508762685,1.0,0.2054653035559265,170.13,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.3766236992600675,1.0,3.6798130796160726,964.2826083198594,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.018327964982500326,1.0,1.8118978130278858,33.83,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.044699450793678056,1.0,0.0,26.61,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.06779654271340958,1.0,0.0,6.56,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.3727905488168437,1.0,0.0,37.7,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,4.176318752357344,1.0,1.1385468828776626,254.32,30.0,3.0,0.0,1.0,1.0266287847002267,3.0,0
0.0,5.185003833874362,1.0,1.9265277344629799,446.17,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.3567040898801726,1.0,0.51872026074737,1965.26,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.5407460318306986,1.0,0.0,34.51,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,3.208968888654466,1.0,0.0,1025.02,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,7.4911148116063995,1.0,2.7418571553177458,139.47,0.0,0.0,0.0,1.0,0.0,0.0,0
0.44562726451685397,0.07354119339741298,1.0,2.2000309313578477,1006.31,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0794649387277209,1.0,0.0,7.11,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,7.6424465835122675,1.0,0.0,269.94,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.016071198551327586,1.0,0.0,165.6,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.13281963546139539,1.0,2.58052198262155,648.99,0.0,0.0,0.0,1.0,0.0,0.0,0
0.009334967546460507,1.2733949415543335,1.0,2.5065472948613836,2812.74,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,18.697838948899125,1.0,2.4780462215158185,264.69,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,27.16100406832278,1.0,0.0,9.77,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.23855777051367347,1.0,0.16694491642844103,193.36,0.0,3.0,0.0,1.0,0.49402499650501747,3.0,0
0.0,0.15151797595742894,1.0,3.4430828652387118,12.32,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.07464622149353801,1.0,0.0,25.1,0.0,5.0,0.0,1.0,1.4561641061755792,1.0,0
0.0,4.2390227603138415,1.0,2.6792038243535328,7338.85,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,32.007252594613256,1.0,0.0,115.00999999999999,0.0,2.0,0.0,1.0,0.7021566976895305,2.0,0
0.0,0.07676824234326787,1.0,0.6291862066872418,47.48,30.0,2.0,0.0,1.0,0.844253574006217,2.0,0
1.1455315353273166,0.06276139797494672,1.0,2.2075053445714854,57.24,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.40083245089879865,1.0,1.5181808198441393,326.70000000000005,30.0,6.0,0.0,1.0,1.6815447830096124,1.0,0
0.0,0.4611894042109095,1.0,2.5386818410847036,65.81,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.2545004018646391,1.0,0.6098409067363739,6.59,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.09738933969666551,1.0,1.4580132907235612,5.9,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.06541371525275781,1.0,0.0,6.21,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.027402908112097106,1.0,0.0,2518.72,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.31238956501287846,1.0,1.8677595743535687,135.64,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7483347064097546,0.04267101376311905,1.0,0.8292496190038495,7.8,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0603734141272647,0.4997557538530792,1.0,7.60780202237942,2624.61,0.0,0.0,0.0,1.0,0.0,0.0,0
0.13729933662904525,1.8762654692427592,1.0,0.04922618701495197,379.18,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.12489879809879542,1.0,4.435943755502647,348.98,0.0,0.0,0.0,1.0,0.0,0.0,0
1.6581316017718875,0.8762010676538012,1.0,3.208219127540981,1304.82,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.14186214245954193,1.0,1.9981970372619426,25.08,55.0,2.0,0.0,1.0,1.3217295154641124,4.0,0
0.0,9.550606667016751,1.0,0.10942911544908582,101.97999999999999,30.0,3.0,0.0,1.0,0.9299255690077023,3.0,0
0.0,0.5445465306182405,1.0,0.0,2047.76,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.848013554767064,1.0,1.8061794975937915,671.93,0.0,2.0,0.0,1.0,0.0,6.0,0
0.0,0.024376109320165183,1.0,0.45054590739121025,25.64,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,1.0,0.0,5.08,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,35.18694835370489,1.0,0.0,14.05,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,2.67533712981634,1.0,2.89692939644103,2767.69,30.0,1.0,0.0,1.0,0.3795125807407522,4.0,0
0.0,0.11386462034192137,1.0,0.31341422869938396,411.91,0.0,1.0,0.0,1.0,0.3795125807407522,2.0,0
0.0,1.2535813690435416,1.0,0.0,70.95,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.029950936433212984,1.0,3.4460071172558413,13.55,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,3.3126152647702276,1.0,2.4109954179005184,1970.87,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.7436408573113851,1.0,1.0421381428598886,358.38,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.7025871353455836,1.0,0.0,75.96000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,30.001912270194595,1.0,1.0652135546434738,373.42,0.0,0.0,0.0,1.0,0.0,0.0,0
4.122473338835125,0.976806875988412,1.0,0.8487031984114621,1218.1299999999999,0.0,0.0,0.0,1.0,0.0,0.0,0
7.454414518981667,0.04272768105728963,1.0,0.5800931434359884,4274.43,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,15.812897089442634,1.0,0.8719523034076271,1476.9899999999998,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.17476636354930838,1.0,0.0,96.37,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.6433870859249358,1.0,1.7935429910936214,199.39000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0
1.3766887825106455,1.560580274989353,1.0,2.7959138288727954,309.40999999999997,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,5.64487698964303,1.0,1.9661596568824062,66.52,30.0,1.0,0.0,1.0,0.3795125807407522,1.0,0
0.0,1.1898121506439772,1.0,0.0,509.96,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.6874154484980803,1.0,4.199916342003131,617.4200000000001,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.011927706584817137,1.0,1.541115019057207,140.75,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.06557943135843369,1.0,0.6181843886757235,14.18,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.06874922776467056,1.0,3.2799540356514427,71.98,30.0,1.0,0.0,1.0,0.0,5.0,0
0.0,0.8685903922016329,1.0,0.0,97.51,0.0,3.0,0.0,1.0,5.797433418852699,2.0,0
0.0,25.887961808604075,1.0,1.8936650238220427,288.67,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.313508003689643,1.0,4.2783201938444675,358.25,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.260687146287311,1.0,5.170630330357755,990.92,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,51.32593124059001,1.0,0.6139877352140917,21.06,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,3.796916020227475,1.0,0.0,2622.89,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.06556121004517929,1.0,0.0,137.46,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.8913660314034206,1.0,0.0,216.66000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,78.96473892340364,1.0,0.0,2647.47,25.0,3.0,0.0,1.0,1.4350227869819465,2.0,0
0.0,0.1411658711775668,1.0,0.49662951304399455,11.48,0.0,1.0,0.0,1.0,0.0,2.0,0
0.0,6.990204603971783,1.0,3.376939139238254,76.98,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.037341245339514065,1.0,0.0,178.95,0.0,2.0,0.0,1.0,0.9973499006645734,3.0,0
0.2771927158358627,1.7021332831804146,1.0,1.023812020140622,2138.64,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,2.1367117390065333,1.0,2.276328308118731,14.309999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0
1.7880148080306422,0.02661939003819001,1.0,1.4967870025812182,28.1,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.055083440524871005,1.0,0.15027430799507793,11647.37,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,109.94135077637956,1.0,4.273516892721807,138.32999999999998,30.0,1.0,0.0,1.0,0.3795125807407522,2.0,0
0.0,7.666731369318443,1.0,1.3861280052674987,215.26,0.0,2.0,0.0,1.0,0.4201602935495512,1.0,0
0.0,0.1532487222038553,1.0,0.8211241593321149,9.53,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.025985877644605988,1.0,0.0,12.68,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0437808723638004,1.0,2.4626886028031163,18.4,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.12058569506883424,1.0,4.133908270290598,1002.12,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0962630121705945,3.401240107368043,1.0,2.5916940444479395,441.48,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.15725719640028696,1.0,0.6089249575538782,215.48,30.0,5.0,0.0,1.0,2.1143239677161154,2.0,0
0.0,0.032447668208265175,1.0,0.0,45.06,0.0,1.0,0.0,1.0,0.3795125807407522,1.0,0
0.0,13.881739788260896,1.0,2.497661338936043,479.35,30.0,4.0,0.0,1.0,0.9299255690077023,3.0,0
0.0,0.4153280922131322,1.0,0.0,299.54999999999995,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.28868712329114654,1.0,0.0,19.04,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.6590702720158544,1.0,4.472772151263555,349.85999999999996,0.0,2.0,0.0,1.0,0.5072902811158273,4.0,0
0.0,0.18273415091265463,1.0,0.9549105843338294,22.9,55.0,2.0,0.0,1.0,0.9948288368725632,4.0,0
0.0,3.3518906737189047,1.0,1.1806792739671141,11658.59,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.12177513613690333,1.0,4.186604982779285,18.11,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,9.34008557961201,1.0,0.26060844749240564,3.79,0.0,0.0,0.0,1.0,0.0,0.0,0
1.4948526349803948,2.5929590551443455,1.0,1.2667104925227985,355.68,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.054948334192860014,1.0,0.0,1527.5,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8806330803875003,0.07825669948073743,1.0,3.6088191671934045,528.31,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.11639600741880972,1.0,1.0556962192930832,163.17,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.09570542869945066,1.0,1.5982529227240134,13.89,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.19720457352652335,1.0,0.7014032163077378,105.53,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,8.199457900040299,1.0,1.9742214754320588,5.35,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.11425695451619054,1.0,0.0796187879801547,297.8,0.0,2.0,0.0,1.0,0.6963829074603203,6.0,0
0.0,0.05725784081615894,1.0,1.9476665601432817,1130.82,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.07465756334011023,1.0,4.152563173170037,1107.7,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.101029759694721,1.0,2.1638274743463373,1195.6299999999999,0.0,0.0,0.0,1.0,0.0,0.0,0
1.7876311462757348,534.8914584717159,1.0,1.0830970486067255,14.16,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.05816243100888707,1.0,1.5018458663472187,15.51,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.5553515508411342,1.0,0.7367743635398336,40.03,0.0,2.0,0.0,1.0,1.6294839377258439,2.0,0
1.0124294894278612,0.061151108543789516,1.0,1.8602221793412033,87.01,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.434610593297851,1.0,3.3968003737900117,555.03,0.0,0.0,0.0,1.0,0.0,0.0,0
0.30662529715294623,0.07956164953665347,1.0,0.952141054883021,20.48,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,3.334384075584365,1.0,2.0920061546658224,542.8,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,2.9242247678775146,1.0,0.0,1544.74,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.6887124625730126,1.0,0.009507878643772252,213.22,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.07014344032552611,1.0,0.0,370.13000000000005,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,5.651998777493193,1.0,2.5125975324118057,12086.06,0.0,3.0,0.0,1.0,1.3907669753344418,3.0,0
0.0,0.03984685522830183,1.0,0.013548334320265762,55.58,30.0,1.0,0.0,1.0,0.3795125807407522,2.0,0
0.0,1.0758650907573657,1.0,0.24667581922231355,185.06,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.2935783481375181,1.0,3.5479701961653776,50.25,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,4.030867964136277,1.0,2.541516273344747,88.28,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,6.861673214824216,1.0,1.2691047295903597,10.19,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.5684109644941435,1.0,1.7001640452814546,533.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.304541456102169,0.18919293917101856,1.0,2.462698376957779,18.29,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.494084045950299,1.0,0.9983042218577084,1834.06,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,2.7014879654521735,1.0,1.0923101122357866,353.57,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.801153988713398,1.0,5.162534941292569,109.18999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.023627603431555864,1.0,1.2431471881995844,30.82,0.0,3.0,0.0,1.0,0.9118136582110435,4.0,0
0.0,19.459693635555087,1.0,0.25457156731609515,62.629999999999995,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.22429410202293606,1.0,0.9320073889328089,274.23,0.0,2.0,0.0,1.0,0.7075334420723637,4.0,0
0.0,0.05598932601013562,1.0,0.44370317774960844,425.49,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.03834749575234897,1.0,0.0,296.66,0.0,0.0,0.0,1.0,0.0,0.0,0
1.5366043415968358,12.682483615668138,1.0,1.08327701987155,540.93,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.1358761518642222,1.0,2.097799545268493,71.95,0.0,2.0,0.0,1.0,0.8364962456495105,5.0,0
0.0,24.697880370727074,1.0,0.22811075499878888,780.8299999999999,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0034344467802920517,1.0,0.0,2255.57,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,2.282069708447308,1.0,2.2645508076873218,231.74,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0271149754099048,1.0,0.03199251271056246,155.69,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.11459059598417509,1.0,2.7429300334263473,486.08000000000004,30.0,2.0,0.0,1.0,0.4206263827349151,3.0,0
0.0,0.08940200913716588,1.0,0.0,192.83,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8937628900512993,0.11185968548624252,1.0,0.709741041594595,240.28,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.5619365808997524,1.0,4.058216057265661,359.19,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7840804800773562,28.654361126891253,1.0,0.5611273798956697,255.22,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,2.4576409313257632,1.0,3.826623157462454,557.04,0.0,3.0,0.0,1.0,2.6274792234523603,5.0,0
0.0,0.2098584145689408,1.0,0.7943568226766987,49.59,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.07008365062483925,1.0,2.139660811544783,14.24,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,13.09583038571145,1.0,2.484911117502387,3122.69,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,147.21493675968617,1.0,0.8051030713187465,88.19999999999999,30.0,3.0,0.0,1.0,1.0687402487608575,3.0,0
1.0606931112417888,0.08685236439809192,1.0,1.5328117954492957,433.36,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.10631871740753275,1.0,0.5095690773292149,19.61,30.0,1.0,0.0,1.0,0.0,2.0,0
0.0,0.02929460868432575,1.0,2.1515116648129586,177.10999999999999,30.0,2.0,0.0,1.0,0.6227781053873673,2.0,0
0.0,2.8297904453246505,1.0,0.7228168162751865,162.73,30.0,4.0,0.0,1.0,0.6956873257127654,1.0,0
0.0,0.07725839734489863,1.0,1.0671964842022796,286.38,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.05390746370257769,1.0,3.000678506019688,15.91,0.0,0.0,0.0,1.0,0.0,0.0,0
0.23481834299534565,0.2476128653665766,1.0,1.264825624119799,247.98,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,3.605387970801313,1.0,1.7571172050572605,436.63,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.618032760258081,1.0,2.2916003126429563,219.43,0.0,0.0,0.0,1.0,0.0,0.0,0
1.417079750561075,3.614549180830475,1.0,2.0132572411520218,136.70999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0
1.796137224446141,0.23201388895026528,1.0,1.4472831990787869,311.06,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8928646693135844,0.9888285063368409,1.0,4.197536414799242,30.060000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,5.173111249948574,1.0,1.3914632424052757,182.32999999999998,30.0,3.0,0.0,1.0,2.87980699490564,3.0,0
0.6302462158787929,2.108496301768401,1.0,1.2287191386519736,553.64,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.38105695188064026,1.0,2.101632207859558,886.6500000000001,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,3.9836364521496503,1.0,3.3156625131559574,36.15,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.01586747787437665,1.0,2.368411625970065,96.33,30.0,3.0,0.0,1.0,0.7300571773436675,1.0,0
0.0,4.5531232375787205,1.0,2.679239828432471,406.01,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.15038382805716755,1.0,0.49124618909811785,11.1,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.286111919915,1.0,0.0,6.08,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.26268668182793936,1.0,0.4973724260232855,37.90335847858195,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.29305063071180787,1.0,2.0011443238833033,18.1,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.07861374399888606,1.0,0.0,2259.89,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.007740083431238435,1.0,0.0,269.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.07054206527438975,1.0,0.04949474586715742,1023.62,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,12.673659531618208,1.0,0.0,2630.23,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6418903891560976,0.21832240733582686,1.0,0.9641895131404143,1069.91,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.01606444252550258,1.0,0.0,12.01,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.8136250429934627,1.0,5.147286122026478,18.31,25.0,3.0,0.0,1.0,0.8171242425600049,3.0,0
4.8948265532622175,453.6366403090239,1.0,0.5598780874575983,49.423358478581946,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.03889170272183171,1.0,0.11392710168348417,5.63,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,2.8541851944206726,1.0,0.0,10.9,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.127447106893086,1.0,4.346866559871749,56.88,55.0,3.0,0.0,1.0,0.9327156161762207,5.0,0
0.0,0.2321993983154342,1.0,0.0,843.44,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0618398169024792,0.07562901476680622,1.0,0.08953550995620752,185.32,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.009175095094991058,1.0,1.1777415361220043,93.53,55.0,1.0,0.0,1.0,0.3686168556296571,2.0,0
0.0,52.42273645935384,1.0,0.1613864936306543,190.48999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,141.92160985183662,1.0,0.15971119090478228,339.29999999999995,30.0,2.0,0.0,1.0,0.8043747044431618,4.0,0
0.0,0.19853692583071225,1.0,0.6694915234143191,113.15,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.3097914342103576,1.0,1.513279380760416,9.39,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.01037612680613512,1.0,0.0,197.79,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,2.5072707002532457,1.0,2.399822222716278,2653.4,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.24895733966209727,1.0,3.4675473573228244,8.17,30.0,2.0,0.0,1.0,1.1845714866200525,3.0,0
0.0,0.3685489667084694,1.0,0.9049033829240531,16.73,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,3.288762367005512,1.0,1.7662552437941854,115.88,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,376.2448276625989,1.0,1.7187545387187373,57.41335847858195,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.017317198734039353,1.0,0.0,111.5,0.0,1.0,0.0,1.0,0.3686168556296571,2.0,0
0.7658963648798016,0.20645720850469407,1.0,1.9845171493504823,7.4,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.6011742742765538,1.0,3.144991401073969,88.81,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.00462618855642772,1.0,0.6651588985151728,281.05,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.01440124059900243,1.0,2.470048338677279,127.91,0.0,0.0,0.0,1.0,0.0,0.0,0
11.078899873931084,4.010491499719596,1.0,2.092142537371262,150.38,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.45172813721031135,1.0,1.8936525531505377,25.73,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.3691743838576458,1.0,2.4897030196419005,529.7,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.03693060582869239,1.0,1.1477498709206846,13.89,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.26226699611521653,1.0,6.343596749011111,952.26,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8399478881425444,0.1670291245540447,1.0,3.44224376361537,757.67,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.520924793620718,1.0,3.73522218644442,22.57,55.0,3.0,0.0,1.0,0.7205554661815992,3.0,0
0.0,7.351647113484515,1.0,2.642436147297697,179.3,0.0,3.0,0.0,1.0,1.3876111389656036,2.0,0
0.0,0.03562126194400963,1.0,0.0,596.8,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5112006293916258,0.1144051459135272,1.0,2.27661218519856,252.25,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.013276225485824312,1.0,0.0,22.16,0.0,2.0,0.0,1.0,0.4514861369793369,2.0,0
0.0,1.0827132604709016,1.0,1.7959633009754286,14.18,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.07913723958955525,1.0,5.008562888271701,9.53,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,2.5694894254376575,1.0,2.563509687343117,1060.55,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,3.010661862178345,1.0,4.561287848194103,964.45,30.0,2.0,0.0,1.0,0.4223604133915984,3.0,0
3.1339773598226603,0.06050811917213953,1.0,5.143647129724103,25.26,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.8723180567655696,1.0,2.0582496898087,100.09,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.014881995211478892,1.0,0.0,276.25,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3259096870989293,2.2968632189563856,1.0,4.465240672205095,52.879999999999995,0.0,0.0,0.0,1.0,0.0,0.0,0
11.457976041852985,0.35061098076374214,1.0,4.104318383932799,117.79,0.0,0.0,0.0,1.0,0.0,0.0,0
1.6520412994579057,0.35157161616104976,1.0,3.015217899403098,779.16,0.0,0.0,0.0,1.0,0.0,0.0,0
3.302440547827974,6.293570050920374,1.0,1.7996943359296624,775.37,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.017649467770629458,1.0,3.517047164152893,154.8,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.013271292001337521,1.0,2.0820693365804486,1265.79,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.7914285054091499,1.0,1.466364028148549,290.35,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,6.17182532153157,1.0,2.6499763920808177,2975.17,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.07852095244862899,1.0,0.0,4.65,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.02035449300843117,1.0,0.0,12707.89,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.008484842357337766,1.0,0.0,176.38,25.0,3.0,0.0,1.0,7.579434371939156,2.0,0
0.0,0.04732696024118043,1.0,3.2323915286583156,50.05,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.13119051033332804,1.0,0.0,14.68,0.0,3.0,0.0,1.0,0.7399885142809624,1.0,0
0.0,73.656171209951,1.0,2.070677528499672,13483.58,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.02245962377601316,1.0,0.0,496.05,0.0,0.0,0.0,1.0,0.0,0.0,0
