transaction_id,client_id,amount_usd,mcc_code,transfer_purpose,receiver_id,terminal_lat,terminal_lon,ip_address,device_id,timestamp,is_fraud,scenario
8c8c3799-a4ff-4b96-b3be-8ea0529216db,USER_201,5.27,5814,,,41.37790359753052,69.25891773416957,3.242.91.194,c2d2a5c6,2026-04-12 11:55:57.748778,0,Normal
9d6dd17a-d03d-412c-bb1d-42cbdbd9b7db,USER_278,14.04,5411,,,41.21075437446774,69.26403988394148,226.217.201.103,7a3db28e,2026-04-12 11:56:57.748778,0,Normal
25b9efa6-f082-4aae-8288-55b43b393672,USER_278,19.27,,PURCHASE,USER_506,41.242130713835785,69.2605334536165,226.217.201.103,7a3db28e,2026-04-12 12:02:57.748778,0,Normal
8cc1eb0e-b323-4d70-bb4d-0f2cfc824397,USER_541,664.97,5732,,,41.22133129558365,69.28530667832891,168.77.165.183,63170a2e,2026-04-12 12:06:57.748778,0,Normal
149af14e-bd2e-4f34-8bde-9fb426fc6017,USER_570,1368.19,5732,,,41.20062440440026,69.30905940916045,178.147.68.62,0809c138,2026-04-12 12:08:57.748778,0,Normal
1d220d0c-3d50-406b-b614-5c7585dd47a1,USER_324,1669.43,,ME2ME,USER_297,41.29913067043694,69.2794874354043,9.138.180.49,64061f50,2026-04-12 12:08:57.748778,1,Smurfing Cycle
9e75521a-1806-4e07-a13e-9013c9a0505d,USER_342,1226.28,,ME2ME,USER_310,41.31600960569022,69.23610139286463,129.155.153.159,4c8b0841,2026-04-12 12:10:57.748778,1,Smurfing Cycle
41a28457-1130-49f3-967f-f1c41ecc7c21,USER_215,251.62,4511,,,41.26390517127017,69.31801208659708,20.67.116.114,a84f763c,2026-04-12 12:13:57.748778,0,Normal
650ecd54-b797-446d-9036-0fcfc2dc2bf7,USER_524,253.57,4511,,,41.34077634798976,69.23934767175147,80.110.192.190,be28ca29,2026-04-12 12:13:57.748778,0,Normal
52cf3216-a85c-46fb-9dab-7e792f0de23e,USER_419,2522.56,5732,,,41.29088031300048,69.2994972238767,201.73.213.200,ad5fd0a0,2026-04-12 12:15:57.748778,0,Normal
d772dfc9-fc1f-4dae-b33d-f5eecd90ac43,USER_586,25.56,,ME2ME,USER_336,41.25291750669242,69.32353165416738,107.167.192.51,964368af,2026-04-12 12:17:57.748778,0,Normal
b2a004a0-217a-4080-a228-d1d3fc9b9494,USER_597,1976.26,,ME2ME,USER_495,41.30063616841063,69.39448810251527,64.128.247.166,a2ef9c69,2026-04-12 12:18:57.748778,1,Smurfing Cycle
39e18e42-0164-41fb-a6d9-ba0ef8841d06,USER_520,194.46,4511,,,44.42078404941091,73.84653572037084,65.43.84.120,fda9bff1,2026-04-12 12:18:57.748778,0,Normal
3441947a-fee2-43d2-aadc-3403922499b8,USER_310,831.81,,ME2ME,USER_061,41.34187618022418,69.264986086205,24.217.5.78,27a3ae4c,2026-04-12 12:20:57.748778,1,Smurfing Cycle
bb9e636d-cdb2-434e-8c5b-0fc2ac6f45ca,USER_044,1489.18,,ME2ME,USER_000,41.24636192958653,69.22129086122406,88.106.217.125,519d25ba,2026-04-12 12:20:57.748778,1,Smurfing Cycle
013dbb5d-14b9-4fb7-84b2-2cbe9a2d5bd0,USER_294,201.6,4511,,,41.299266939128565,69.19979245466892,8.131.157.88,5a834338,2026-04-12 12:23:57.748778,0,Normal
ebf5486b-159e-4cdd-a6ea-d9a4a3d1fb07,USER_028,831.81,,ME2ME,USER_310,41.32367177908292,69.17047888230614,207.29.189.220,ab102174,2026-04-12 12:24:57.748778,1,Smurfing Cycle
0fd68954-03b9-45db-8520-a945d61a7a5e,USER_533,16.05,5411,,,41.34629867114282,69.21371071714206,73.156.230.134,b291c618,2026-04-12 12:28:57.748778,0,Normal
5e3ff31a-a2d8-4102-af0e-5002b7dd6d56,USER_224,1489.18,,ME2ME,USER_044,41.31707974008809,69.28510803343161,79.183.192.142,dc10963a,2026-04-12 12:32:57.748778,1,Smurfing Cycle
b1f73895-3856-41fc-ae89-592ee938f71f,USER_007,14.17,5411,,,41.22781363422608,69.2716843536069,219.169.99.92,d5e46fd2,2026-04-12 12:34:57.748778,0,Normal
ac83bf0b-d660-493b-926d-be1c77a7033b,USER_470,1226.28,,ME2ME,USER_342,41.30542267577172,69.24835925444435,196.54.145.21,254037e3,2026-04-12 12:39:57.748778,1,Smurfing Cycle
ddf50ae1-9815-4147-815b-5ca4968b618f,USER_586,841.44,4511,,,41.25852317274959,69.30198397930698,107.167.192.51,964368af,2026-04-12 12:43:57.748778,0,Normal
c1919949-ed8b-4613-bf63-3559a5ada42a,USER_538,831.81,,ME2ME,USER_278,41.226018772553275,69.24360337698047,218.184.1.52,731c003c,2026-04-12 12:43:57.748778,1,Smurfing Cycle
311d3c85-850f-4292-880e-cee98755905f,USER_310,1226.28,,ME2ME,USER_470,41.34187618022418,69.264986086205,24.217.5.78,27a3ae4c,2026-04-12 12:46:57.748778,1,Smurfing Cycle
f6837d43-f1a9-4ad5-87b5-f0ad94bf336c,USER_530,314.56,5732,,,41.34830512675829,69.20600398116459,9.12.121.231,8887d4ff,2026-04-12 12:46:57.748778,0,Normal
c08b4666-fc3c-4633-9512-7a30efd4a936,USER_366,1669.43,,ME2ME,USER_320,41.34795285729635,69.20858909358303,14.114.135.28,0fbc3dc0,2026-04-12 12:48:57.748778,1,Smurfing Cycle
40cbb4eb-118d-4f33-b49c-cfc1229d2019,USER_135,1976.26,,ME2ME,USER_376,41.26403350914259,69.20510830908815,204.172.88.132,452bc763,2026-04-12 12:49:57.748778,1,Smurfing Cycle
2e910386-81e2-494e-bc64-bb1720865152,USER_567,417.46,4511,,,41.268182387011045,69.27597582332552,194.105.80.246,fd9626f5,2026-04-12 12:49:57.748778,0,Normal
69058546-e154-4e5a-b0e5-c8b597acb432,USER_495,1976.26,,ME2ME,USER_135,41.30535174258449,69.27324909496471,142.107.133.163,9720a3f4,2026-04-12 12:50:57.748778,1,Smurfing Cycle
ff865568-2141-48b7-8f30-09f1e6fb2645,USER_061,831.81,,ME2ME,USER_538,41.334300634849825,69.2854319209861,199.69.60.150,bee88301,2026-04-12 12:51:57.748778,1,Smurfing Cycle
518ca434-7683-422b-9ef0-375b0ce1321f,USER_200,31.18,5411,,,44.124652179930365,71.69991622068828,60.52.213.251,33956933,2026-04-12 12:53:57.748778,0,Normal
247e9cfd-bd2a-4188-a5af-32a32b502a0c,USER_101,259.75,4511,,,41.272254707025915,69.27140739656897,9.166.69.76,e09d27bd,2026-04-12 12:54:57.748778,0,Normal
9f9b8bd1-ee06-43d9-8534-d4308ead3679,USER_106,46.52,4511,,,41.35311415150349,69.20204095093504,247.157.161.157,34f2b7c1,2026-04-12 12:58:57.748778,0,Normal
489051fe-0521-493b-a7ea-ef0091dc61aa,USER_503,117.33,,PURCHASE,USER_394,41.32182141259282,69.25285044526424,2.102.182.229,6b938a19,2026-04-12 12:58:57.748778,0,Normal
183374c1-4dd2-4a5f-922f-0bf6df241c75,USER_283,1001.11,5732,,,41.382628321718535,69.27903064616497,135.21.160.141,112ed55e,2026-04-12 12:59:57.748778,0,Normal
fe785245-81d3-4f97-965b-b32f213c77b3,USER_000,1489.18,,ME2ME,USER_220,41.19826821982129,69.26303455843161,95.140.185.86,4485d094,2026-04-12 13:00:57.748778,1,Smurfing Cycle
3fa25564-2316-45aa-a49c-201d37013985,USER_297,1669.43,,ME2ME,USER_366,41.25001267726822,69.25746872423302,168.112.246.18,9472effc,2026-04-12 13:00:57.748778,1,Smurfing Cycle
7c6325f2-651a-4bfd-b9b7-11c2277d7282,USER_259,165.49,4511,,,41.33666047428169,69.25022556583642,5.124.94.124,658bb55c,2026-04-12 13:02:57.748778,0,Normal
f08b3cac-3ea1-414d-bba9-d0590014c5a8,USER_166,10.58,5411,,,41.28471434186438,69.19566704888597,33.108.94.132,811865ae,2026-04-12 13:05:57.748778,0,Normal
41c6830c-efd4-40ce-8778-f1d0e5632ca8,USER_556,85.96,4511,,,41.358261177601776,69.18825243619777,119.147.76.30,23015a04,2026-04-12 13:05:57.748778,0,Normal
aa412af0-5df9-40ba-a471-f4bfe96b458c,USER_140,33.57,,ME2ME,USER_350,41.32440284102166,69.27198157909604,170.201.96.218,03585fb4,2026-04-12 13:08:57.748778,0,Normal
c37f5b16-219d-4380-9137-6008b7df63c3,USER_105,67.15,,ME2ME,USER_549,41.416430998797836,69.27004116339764,97.49.237.117,263d2f1b,2026-04-12 13:12:57.748778,0,Normal
42c4f189-9f16-4bdb-bae3-e3d158a62156,USER_171,597.3,5732,,,41.34919815522238,69.2133792836726,171.125.78.76,6c3f65e5,2026-04-12 13:13:57.748778,0,Normal
ca0c7252-cf63-4c3d-80fe-d92664e271a6,USER_220,1489.18,,ME2ME,USER_224,41.42585726739366,69.25613979740392,246.156.88.104,702b1121,2026-04-12 13:15:57.748778,1,Smurfing Cycle
13aab84d-64e2-4f4f-a797-2199f772ee73,USER_216,29.44,5411,,,41.34545770027064,69.31080586502519,163.228.40.80,f98e308c,2026-04-12 13:15:57.748778,0,Normal
456eed50-0f00-4b78-80a7-c175eb675178,USER_278,831.81,,ME2ME,USER_028,41.209690040836904,69.25862088439715,226.217.201.103,44f1514f,2026-04-12 13:16:57.748778,1,Smurfing Cycle
dfdf1b78-03cf-46fd-8adb-d81d5f43300e,USER_140,9.28,5411,,,41.305244023475296,69.28687579713227,170.201.96.218,03585fb4,2026-04-12 13:20:57.748778,0,Normal
6dc81b9d-aef1-45ac-a387-96586188ae86,USER_320,1669.43,,ME2ME,USER_339,41.2476188279899,69.11419911707156,16.73.237.179,019f2af4,2026-04-12 13:21:57.748778,1,Smurfing Cycle
bf7b8074-5dbc-4770-b7d8-6bf1a4e3d8e2,USER_174,465.24,4511,,,41.3337669848689,69.2846162169037,182.199.32.249,fe2dd011,2026-04-12 13:22:57.748778,0,Normal
448a6e5e-b50e-4eb0-b272-b8008e08dc7a,USER_237,12.82,5411,,,41.300160622217625,69.17541123996608,4.235.167.148,06c57252,2026-04-12 13:22:57.748778,0,Normal
66652036-afea-4bf4-a9dd-e41ae1c10575,USER_425,54.72,,INVESTMENT,USER_173,41.3026032282202,69.23251921602893,136.7.163.130,532f935b,2026-04-12 13:23:57.748778,0,Normal
06db4796-00a3-4fe7-b487-fe691222e092,USER_137,194.64,4511,,,41.25766256937497,69.20076488991377,154.15.60.247,21de8341,2026-04-12 13:26:57.748778,0,Normal
a8c0ff2a-2360-4432-8659-0e3a1be7a99e,USER_376,1976.26,,ME2ME,USER_597,41.3491554778434,69.29482175553456,157.3.143.2,17243ac6,2026-04-12 13:27:57.748778,1,Smurfing Cycle
2cd4ef15-63f3-42b2-9f92-dba12f4580c1,USER_381,72.45,,DEBT_PAYOFF,USER_383,41.318243682071284,69.26657293179167,72.68.46.244,08c5a4b2,2026-04-12 13:29:57.748778,0,Normal
c1a74678-7bb9-4f2c-ba6f-32db7c4ef32a,USER_205,111.09,4511,,,41.33988249544482,69.31061300250963,130.35.195.26,8b3af374,2026-04-12 13:30:57.748778,0,Normal
8831a9e4-4c7c-4683-b9ec-8e9803400995,USER_539,165.44,4511,,,41.32821997885007,69.14713434094945,33.61.117.215,ae86582f,2026-04-12 13:30:57.748778,0,Normal
cde34c57-7d0d-4bb9-9a75-a0a953d903f9,USER_057,1196.95,5732,,,41.37520560165083,69.28293405397933,224.34.46.14,994f7f82,2026-04-12 13:31:57.748778,0,Normal
0b9dc9c6-1290-4bb9-bf1d-4d3c5fed1396,USER_417,6.56,5814,,,41.32973889435617,69.13510693253095,140.88.235.92,627c0418,2026-04-12 13:33:57.748778,0,Normal
bb615de2-3b24-4ba1-954c-40ecd02461a4,USER_329,221.55,4511,,,41.30884880503404,69.23086316460983,106.47.233.212,30e65f0b,2026-04-12 13:35:57.748778,0,Normal
a2e4a03a-ff95-47d3-a0ad-8da12746a324,USER_215,22.34,,ME2ME,USER_213,41.21532883447223,69.359409882196,20.67.116.114,a84f763c,2026-04-12 13:36:57.748778,0,Normal
6439fd61-9b2a-4317-97ab-4a1244a95c60,USER_339,1669.43,,ME2ME,USER_324,41.34766441921603,69.18356754946916,144.213.183.164,49ee256b,2026-04-12 13:38:57.748778,1,Smurfing Cycle
a250c26d-cd54-4181-84e4-a046e8a8bd9e,USER_111,11.97,5411,,,41.323094672861366,69.22645756953706,104.236.5.156,90df967a,2026-04-12 13:38:57.748778,0,Normal
2798a7bd-1515-4b06-9ab5-522082d6c7ca,USER_098,438.06,5732,,,41.302891088576324,69.29489336111396,179.200.60.177,be75329a,2026-04-12 13:39:57.748778,0,Normal
5d3f67f3-922d-412a-b304-5ddff6f5c5ee,USER_392,16.98,5411,,,41.22965302938753,69.25395951368786,74.70.151.225,da734bb0,2026-04-12 13:41:57.748778,0,Normal
5919c7ba-a459-4dd4-afaa-2961eacf73f1,USER_579,31.44,5411,,,41.28831942802519,69.19212841161156,79.48.81.28,97f941a8,2026-04-12 13:42:57.748778,0,Normal
f1aff667-b0ce-45c6-8090-4b5723f16513,USER_248,253.72,4511,,,41.34610548147082,69.25510091253463,194.219.192.140,f1e550ad,2026-04-12 13:46:57.748778,0,Normal
cd32c582-4a6e-4a33-af36-8a2e23617e83,USER_535,789.77,5732,,,41.39177699079918,69.24098489501712,75.198.194.110,c236fdd9,2026-04-12 13:48:57.748778,0,Normal
7077da71-8318-480d-9ac7-3b0b995bf110,USER_123,320.07,4511,,,41.328799182545275,69.1633032675196,49.172.201.184,5e4c5dd8,2026-04-12 13:49:57.748778,0,Normal
4d5ad98a-f69c-4f81-a998-e0b9bd226736,USER_340,219.05,4511,,,41.27594432001403,69.24816642026266,56.28.174.10,35624d5f,2026-04-12 13:57:57.748778,0,Normal
5d5a1802-e185-45c8-86e9-6e9796e2b7a9,USER_296,56.61,,FAMILY,USER_248,41.32452992735428,69.20977064425747,125.84.247.88,28eca82b,2026-04-12 13:59:57.748778,0,Normal
31bd6759-eda5-4f70-9628-637e609f871a,USER_487,32.86,,PURCHASE,USER_147,41.34267315074097,69.20110086366338,50.27.224.239,d24b594e,2026-04-12 14:02:57.748778,0,Normal
4c6c87cc-e032-4819-a07e-b61ffd0885a2,USER_457,450.95,4511,,,41.43028395719271,69.28748153999365,23.99.184.184,757ce4bd,2026-04-12 14:02:57.748778,0,Normal
a489bb19-dc6c-4027-8225-632a5af3bd69,USER_391,17.27,5411,,,41.37633012913149,69.31754102696281,39.179.122.51,d6cc3285,2026-04-12 14:03:57.748778,0,Normal
df184e4c-24a7-4224-afac-055f1e793fb9,USER_421,225.11,4511,,,41.40520952877779,69.22344717563878,94.43.138.23,e47d5cca,2026-04-12 14:04:57.748778,0,Normal
ca9a4de0-93f4-46b2-bf0d-c2f2fa4763b3,USER_211,10.15,5411,,,41.204418397639536,69.21386936573435,168.53.200.82,20a078cb,2026-04-12 14:05:57.748778,0,Normal
3976a790-4e55-4d14-a635-5c7c4ad1dbcc,USER_590,25.8,5411,,,41.34149158413216,69.23622279125303,228.210.226.97,1011fe95,2026-04-12 14:06:57.748778,0,Normal
65543406-af08-45a6-88ef-ce440fa3e3f3,USER_050,9.09,5814,,,41.23201485047156,69.22738951993433,149.186.213.18,168063cb,2026-04-12 14:10:57.748778,0,Normal
1b6435c1-28d2-4c5f-bf3b-402285070a25,USER_005,186.77,4511,,,41.342790747787234,69.18663010133932,92.198.104.193,d27aad1a,2026-04-12 14:11:57.748778,0,Normal
62f7c1b9-cb83-4321-813d-cfc674856835,USER_271,154.06,4511,,,41.29967441580535,69.27976643126222,107.128.8.155,218066ba,2026-04-12 14:13:57.748778,0,Normal
de4a5610-cb16-4e48-903b-fdc018867dfe,USER_186,59.77,,FAMILY,USER_407,41.413660081766196,69.1658477951702,181.166.218.232,1fb1d139,2026-04-12 14:14:57.748778,0,Normal
6b378b38-0adc-4909-904f-2c4949185f7b,USER_407,44.3,5411,,,41.3223395245502,69.23991027800984,130.237.255.7,bb5283b6,2026-04-12 14:15:57.748778,0,Normal
bca1fde4-fcae-46a6-a6e0-a182303ffff5,USER_260,29.006419049009562,5814,,,41.299750669462426,69.28185953966825,224.121.241.126,b0c8512a,2026-04-12 14:16:57.748778,0,Normal
211f2772-a6b9-4161-8af5-3af4e4848cb8,USER_274,330.77,5732,,,41.32348608814819,69.22021634775216,231.160.223.214,4a6690d0,2026-04-12 14:19:57.748778,0,Normal
14576b9a-0329-4733-ab1c-f430437db67a,USER_275,214.86,,ME2ME,USER_028,41.32530730518652,69.2812554141529,156.228.187.209,56ec8614,2026-04-12 14:21:57.748778,0,Normal
a60d374e-7340-4881-a5e3-06ef67d206ec,USER_517,14.07,5411,,,41.33179947983205,69.2259289747565,230.230.178.53,3a1f8b1b,2026-04-12 14:21:57.748778,0,Normal
7f78bd4a-5485-4d3f-8781-4703c33cd25b,USER_421,486.19,4511,,,41.40575555606994,69.25758009978725,94.43.138.23,e47d5cca,2026-04-12 14:23:57.748778,0,Normal
4f7fa2f9-2058-449d-976b-b71ca65a18a8,USER_309,8.89,,PURCHASE,USER_380,41.33528405087887,69.3378753676103,89.12.221.175,8716821a,2026-04-12 14:25:57.748778,0,Normal
c3ebf9cf-201e-47d5-949f-2686ca6eeb27,USER_064,9.63,5814,,,41.32313221525319,69.19987312022327,19.74.183.200,c2c73b1f,2026-04-12 14:26:57.748778,0,Normal
7ff13790-fca6-406d-bd56-20e2e84239d1,USER_517,5.31,5814,,,41.350535758759875,69.1925922231522,230.230.178.53,3a1f8b1b,2026-04-12 14:26:57.748778,0,Normal
3157b6f7-7bd1-416a-a692-16825522dba9,USER_309,215.53,,INVESTMENT,USER_472,41.3601441119175,69.29567674711498,89.12.221.175,8716821a,2026-04-12 14:27:57.748778,0,Normal
eb548957-8d56-48b3-926c-5c2cb68e2b03,USER_088,294.54,,FAMILY,USER_557,41.29381002653814,69.309678325057,51.232.154.139,43980400,2026-04-12 14:30:57.748778,0,Normal
f553c6e4-0a70-454e-bfcb-cb4d5a93e025,USER_274,31.83,,PURCHASE,USER_235,41.361633181300306,69.19375461361065,231.160.223.214,4a6690d0,2026-04-12 14:30:57.748778,0,Normal
e80058a4-21a5-46b6-bd5d-45ff1a8fad9a,USER_158,8.7,5411,,,41.256362965655235,69.20903105369985,154.17.102.229,a92a36d1,2026-04-12 14:34:57.748778,0,Normal
7c34446e-ec04-426c-89d6-f49675261321,USER_309,404.34,4511,,,41.361647854317425,69.33872954591614,89.12.221.175,8716821a,2026-04-12 14:36:57.748778,0,Normal
3ebdf8bc-5390-4446-8704-bcda723b5237,USER_050,286.28,4511,,,41.270672845019305,69.2481601890341,149.186.213.18,c587568e,2026-04-12 14:38:57.748778,0,Normal
f52f015e-bddf-4e5f-b2a3-274c4a3c8b4c,USER_294,933.97,5732,,,41.305182501750366,69.22453685245556,8.131.157.88,5a834338,2026-04-12 14:40:57.748778,0,Normal
5ce48c2c-bcde-468c-b846-ab10e41b2936,USER_421,169.54,4511,,,41.4372153309139,69.22239099912059,94.43.138.23,e47d5cca,2026-04-12 14:40:57.748778,0,Normal
b8272193-bbad-4bc2-95a2-7d83e9411bc2,USER_347,21.72,5411,,,41.27108213055437,69.29428275673949,210.77.208.213,271c71ef,2026-04-12 14:44:57.748778,0,Normal
82717c70-f26c-4b73-b582-8d071e50fd0a,USER_228,97.77,4511,,,41.329092259328746,69.24295053358962,205.183.78.104,0ad65cd8,2026-04-12 14:44:57.748778,0,Normal
0ddf4155-78e5-4497-aaed-db1c62c63ea8,USER_028,5.5,5814,,,41.29102042081951,69.17243388736011,207.29.189.220,ab102174,2026-04-12 14:48:57.748778,0,Normal
ff7afc26-69f9-41ac-bb09-52a1b850f7c7,USER_480,343.68,4511,,,41.30058863555262,69.25641931423306,11.251.105.33,5330826c,2026-04-12 14:51:57.748778,0,Normal
0c796072-b60b-4b08-ad1d-146fe2bd6cae,USER_210,7.14,5814,,,41.36078212470416,69.31450366233454,230.49.177.123,644fbb0b,2026-04-12 14:51:57.748778,0,Normal
4f70a7c9-bee7-4c40-95e7-621f4b804a33,USER_487,20.08,5411,,,41.30823460609765,69.1699924010655,50.27.224.239,09690736,2026-04-12 14:52:57.748778,0,Normal
f4ead7bf-b5a0-4a60-ad3d-482eb52421a1,USER_074,359.19,4511,,,41.32113786728521,69.26200576547326,214.63.123.98,f74aea8b,2026-04-12 14:53:57.748778,0,Normal
42ff91c0-b735-4e0e-9a4c-31cbaebd6cd6,USER_381,15.9,5411,,,41.25561935812221,69.25604072753569,72.68.46.244,08c5a4b2,2026-04-12 14:57:57.748778,0,Normal
544d63f1-a8e1-4877-a2f4-5ff10196b89d,USER_260,20.87,5411,,,41.29385388007033,69.33962982768466,224.121.241.126,b0c8512a,2026-04-12 14:58:57.748778,0,Normal
b4bef051-6882-4ad0-81e6-dbb4febe56f5,USER_100,11.19,5814,,,41.247852271210455,69.27302682799896,65.69.39.230,86d03b57,2026-04-12 14:58:57.748778,0,Normal
4b236185-f42e-45da-a1d2-bb3a42235ab7,USER_166,383.8,4511,,,41.22902191865134,69.21570716016132,33.108.94.132,811865ae,2026-04-12 14:59:57.748778,0,Normal
d2b39501-55fd-4a9f-b3f1-777521a1fe82,USER_296,5.86,5814,,,41.341542622446376,69.13672736975639,125.84.247.88,28eca82b,2026-04-12 15:00:57.748778,0,Normal
94d7b459-c5ed-46a9-aff2-c85e0d427856,USER_570,329.69,4511,,,41.235314703518306,69.23970349660547,178.147.68.62,0809c138,2026-04-12 15:04:57.748778,0,Normal
60845403-6e12-4193-b617-355daddca315,USER_511,767.39,5732,,,41.25387258737298,69.26277916795236,123.132.238.91,6f5c1aca,2026-04-12 15:07:57.748778,0,Normal
11e574f2-c09d-4263-811c-a0023f270113,USER_080,19.8,5411,,,41.289072579045225,69.25791159434631,73.214.138.24,4725b0eb,2026-04-12 15:07:57.748778,0,Normal
75ba6215-525e-4817-85eb-e35ee74d05e9,USER_579,9.39,5814,,,41.29800250061257,69.19466305005284,79.48.81.28,dd560c92,2026-04-12 15:08:57.748778,0,Normal
66541f62-e0a6-4b06-a247-fdc73e48fad4,USER_529,350.17,4511,,,41.32072568590506,69.29634561437148,255.117.85.241,b6ed1fb0,2026-04-12 15:14:57.748778,0,Normal
989459d7-5667-4574-9f80-dc866f479df8,USER_485,285.59,4511,,,41.32766405690604,69.20552765961033,219.68.121.151,3d158b8d,2026-04-12 15:16:57.748778,0,Normal
b09c86d1-4e8a-4d6b-bcbc-6efef6f6f7f8,USER_275,65.18,,INVESTMENT,USER_328,41.2958924269615,69.26891624335991,156.228.187.209,56ec8614,2026-04-12 15:22:57.748778,0,Normal
fe8b9d05-20a1-4d91-a198-f86ce0ff0dcd,USER_417,91.85,,INVESTMENT,USER_373,41.320634700889215,69.17478109398297,140.88.235.92,6567287b,2026-04-12 15:28:57.748778,0,Normal
d9b6b278-7bea-4f0d-89bd-ca6d4b7c3535,USER_091,55.13,,INVESTMENT,USER_567,41.25866009185861,69.31249511264978,40.236.136.108,6bbbf045,2026-04-12 15:31:57.748778,0,Normal
8284c765-b12b-4e6e-804a-119598257b67,USER_275,100.03,,ME2ME,USER_412,41.31041541963359,69.29421230500937,156.228.187.209,56ec8614,2026-04-12 15:32:57.748778,0,Normal
80a33f3b-2222-48d8-a7ed-4c19e01301cf,USER_015,11.4,5411,,,41.30119369905336,69.19221298712255,157.83.102.239,9c6d8862,2026-04-12 15:33:57.748778,0,Normal
8f79b4ba-2cac-482c-8969-58dd4411bba7,USER_514,20.36,,DEBT_PAYOFF,USER_080,41.26061136227588,69.13971349395955,231.149.182.237,390eaa14,2026-04-12 15:34:57.748778,0,Normal
66630dba-bf38-4bf0-b0d1-71233baac54b,USER_028,219.08,4511,,,41.35446528338124,69.13394743576023,207.29.189.220,ab102174,2026-04-12 15:42:57.748778,0,Normal
a57963d7-d871-4e05-8902-ae12b781c905,USER_520,274.58,5732,,,41.276174260511056,69.23029983668145,65.43.84.120,7e5d6a83,2026-04-12 15:47:57.748778,0,Normal
009b1c52-5d51-4aad-b9ad-6b50690a9fee,USER_572,78.06,4511,,,41.338664679567984,69.23984081763123,31.145.143.2,984f3252,2026-04-12 15:54:57.748778,0,Normal
26366f03-db3b-4ee2-90cc-2037cffde90d,USER_205,6.65,5814,,,41.336456995278276,69.32065506259185,130.35.195.26,8b3af374,2026-04-12 15:55:57.748778,0,Normal
2fdfc7d2-46fd-4307-8905-4f1ed10e5e4b,USER_064,10.63,5814,,,41.34398545618481,69.17171362958176,19.74.183.200,c2c73b1f,2026-04-12 15:57:57.748778,0,Normal
bc73f703-71a4-42f9-8b19-a6362c557fe8,USER_228,66.05,,ME2ME,USER_198,41.347592788001876,69.24638589935654,205.183.78.104,6fdddf25,2026-04-12 15:57:57.748778,0,Normal
98c5b90a-2417-46a9-9773-5a24f5e05b92,USER_517,451.37,,ME2ME,USER_071,41.34136318101241,69.1962426297075,230.230.178.53,3a1f8b1b,2026-04-12 16:00:57.748778,0,Normal
3f3879d5-5277-49b2-90c5-835a1f2b42a8,USER_492,116.07,4511,,,41.28752989942133,69.32572171099247,70.116.60.246,449c478e,2026-04-12 16:02:57.748778,0,Normal
88c47e6d-71a8-4f32-8627-3a222b00007b,USER_136,310.42,4511,,,41.32676118827843,69.31595763140899,253.219.118.14,280c6279,2026-04-12 16:07:57.748778,0,Normal
59e9744f-1925-491e-8edc-f49cf6c8bc91,USER_341,57.9,,INVESTMENT,USER_296,41.418206231483296,69.27936116993237,176.112.115.212,8346751f,2026-04-12 16:08:57.748778,0,Normal
ff3b9037-4a51-4b4c-a134-9a22d9489cc3,USER_260,64.34,5411,,,41.3177307696038,69.29022636426211,224.121.241.126,65e9b091,2026-04-12 16:16:57.748778,0,Normal
b17306c1-ddd4-4f51-ba8c-118242baf75d,USER_512,115.06,4511,,,41.285671647031464,69.28174490562559,123.127.1.185,906d39bb,2026-04-12 16:16:57.748778,0,Normal
703f77bb-0d55-4563-8500-834982c0c232,USER_276,6.77,5814,,,41.22413643890288,69.22282761691434,227.76.242.33,f7bf7880,2026-04-12 16:19:57.748778,0,Normal
0aaeabed-2550-4fc9-93d2-2f926f8eebd1,USER_186,82.26,4511,,,41.39170559563899,69.20434340731309,181.166.218.232,cd218873,2026-04-12 16:31:57.748778,0,Normal
93bbc8b6-3b0c-403f-a99d-4b603b76d6fb,USER_369,20.18,5411,,,41.26612889356904,69.26372681400751,198.253.46.202,08852b00,2026-04-12 16:31:57.748778,0,Normal
dc5cb616-91a7-43ba-a139-4d3d8868437d,USER_589,32.51,5411,,,41.33713703127305,69.2502388086512,116.195.190.53,73ca1297,2026-04-12 16:32:57.748778,0,Normal
b205fb4d-0b68-4f6e-815c-70f187ad4523,USER_583,473.18,4511,,,41.28887025144048,69.21617035946251,64.191.215.7,5a55e5c9,2026-04-12 16:33:57.748778,0,Normal
4a592fcc-eb2a-49d5-87b7-a93b8a436dff,USER_100,302.53,,INVESTMENT,USER_442,41.193998807007624,69.27057076937396,65.69.39.230,cee7bb0a,2026-04-12 16:44:57.748778,0,Normal
4e100c0d-07cf-432c-a628-e286ac4dbe0f,USER_533,374.39,4511,,,41.33880017440299,69.16750483490739,73.156.230.134,b291c618,2026-04-12 16:46:57.748778,0,Normal
a67959c1-b728-4e3d-b677-19e9cfc0b545,USER_467,5.39,5411,,,41.28683911287456,69.32136876069318,241.247.24.190,382ba91d,2026-04-12 16:47:57.748778,0,Normal
95175d40-0cb9-4653-9831-fe56e3e02ac0,USER_111,8.43,5814,,,41.295078155838866,69.25329764303592,104.236.5.156,90df967a,2026-04-12 16:47:57.748778,0,Normal
9d6c0df3-e4f2-4051-bf84-14b1b964a2c4,USER_137,26.47,5411,,,41.26553875349351,69.25440199793474,154.15.60.247,21de8341,2026-04-12 16:48:57.748778,0,Normal
